# Time	[ACCOA]	[ACO]	[ACP]	[AKG]	[BPG]	[CIT]	[DAP]	[E4P]	[F6P]	[FDP]	[FUM]	[G6P]	[GAP]	[GL6P]	[GLX]	[ICIT]	[KDPG]	[MAL]	[NAD]	[NADH]	[NADP]	[NADPH]	[OAA]	[PEP]	[PGA2]	[PGA3]	[PGN]	[PYR]	[Q]	[QH2]	[R5P]	[RU5P]	[S7P]	[SUC]	[SUCCOA]	[X5P]	[ei]	[eiP]	[eiia]	[eiiaP]	[eiicb]	[eiicbP]	[hpr]	[hprP]	[icd]	[icdP]	[tal]	[talC3]	[tkt]	[tktC2]	[ADP]	[AMP]	[ATP]	[CAMP]	[P]	[MgADP]	[MgATP]	[MgFDP]	[FAD]	[FADH2]	[ACE]	[GLCx]	[ACEx]	[Hout]	[GLCp]	[Pp]	[ACEp]	
0	0.154743	0.0321498	0.0143909	0.59787	0.0654106	0.0895305	0.437094	0.1313	0.261766	0.281808	0.213115	0.86113	0.117183	0.00326165	0.00881041	0.105782	0.0868177	1.03215	1.41154	0.158456	0.167837	0.0891628	0.12784	0.997038	0.378297	0.696274	0.1316	0.236891	0.326117	0.673883	0.106842	0.341827	0.141985	0.216055	0.0410878	0.506018	0.000334013	0.00638116	0.0142019	0.480569	4.7191e-05	0.000342621	0.000191212	0.00525081	0.000542744	0.0514573	0.00278094	0.0572191	0.0138308	0.0561692	0.598315	0.186253	2.5722	0.923131	9.76395	0.262683	2.37121	0.0413815	0.253914	0.746086	0.000186708	0.00633337	0.000186687	5.37448e-05	0.00403337	9.99943	0.000186697	
0.01	0.154743	0.0321498	0.0143909	0.59787	0.0654106	0.0895305	0.437094	0.1313	0.261762	0.281808	0.213115	0.86005	0.117183	0.00326151	0.0088104	0.105782	0.0868177	1.03215	1.41154	0.158456	0.167837	0.0891633	0.12784	0.997099	0.378298	0.696274	0.1316	0.23683	0.326117	0.673883	0.106842	0.341827	0.141985	0.216055	0.0410878	0.506018	0.000332112	0.00638306	0.0132232	0.481547	1.66846e-05	0.000373128	0.000178246	0.00526378	0.000542744	0.0514573	0.00278097	0.057219	0.0138308	0.0561692	0.598314	0.186253	2.5722	0.923131	9.76395	0.262682	2.37121	0.0413815	0.253914	0.746086	0.000186713	0.00635191	0.000186687	5.37448e-05	0.000952897	9.99736	0.000186698	
0.02	0.154741	0.0321498	0.0143909	0.597871	0.065411	0.0895305	0.437094	0.1313	0.261741	0.281807	0.213115	0.858369	0.117183	0.00326115	0.00881032	0.105783	0.0868174	1.03215	1.41155	0.158453	0.167834	0.0891657	0.127841	0.997381	0.378302	0.696275	0.131599	0.236547	0.326118	0.673882	0.106842	0.341827	0.141985	0.216055	0.0410882	0.506018	0.000328844	0.00638633	0.0118249	0.482945	1.39868e-05	0.000375826	0.000159578	0.00528245	0.000542744	0.0514573	0.00278111	0.0572189	0.0138309	0.0561691	0.598308	0.186253	2.57221	0.923131	9.76394	0.26268	2.37122	0.0413814	0.253914	0.746086	0.000186715	0.00636939	0.000186687	5.37448e-05	0.000780385	9.99555	0.0001867	
0.03	0.154734	0.0321498	0.0143909	0.597871	0.0654121	0.0895304	0.437094	0.1313	0.261704	0.281805	0.213115	0.856673	0.117183	0.00326075	0.00881005	0.105783	0.0868167	1.03215	1.41155	0.158445	0.16783	0.0891699	0.127844	0.997876	0.378316	0.696276	0.131598	0.236044	0.326118	0.673882	0.106842	0.341827	0.141985	0.216054	0.041089	0.506018	0.000325359	0.00638982	0.0106094	0.484161	1.3534e-05	0.000376278	0.00014332	0.0052987	0.000542744	0.0514573	0.00278142	0.0572186	0.0138311	0.0561689	0.598297	0.186253	2.57222	0.923132	9.76392	0.262675	2.37123	0.041381	0.253914	0.746086	0.000186713	0.00638679	0.000186687	5.37447e-05	0.000773999	9.99396	0.0001867	
0.04	0.15472	0.0321499	0.0143907	0.597871	0.0654142	0.0895303	0.437093	0.131299	0.261653	0.2818	0.213115	0.854996	0.117183	0.00326032	0.00880954	0.105783	0.0868153	1.03215	1.41157	0.15843	0.167824	0.0891755	0.127849	0.998547	0.37834	0.696281	0.131595	0.235359	0.32612	0.67388	0.106843	0.341827	0.141984	0.216052	0.0410903	0.506018	0.000321761	0.00639342	0.00958068	0.48519	1.32406e-05	0.000376572	0.00012954	0.00531248	0.000542744	0.0514573	0.00278187	0.0572181	0.0138314	0.0561686	0.598279	0.186252	2.57224	0.923132	9.76389	0.262667	2.37124	0.0413803	0.253914	0.746086	0.000186708	0.00640417	0.000186687	5.37445e-05	0.000775251	9.99257	0.000186699	
0.05	0.154695	0.03215	0.0143904	0.597872	0.0654177	0.0895301	0.437091	0.131298	0.261588	0.281792	0.213115	0.853339	0.117182	0.00325988	0.00880873	0.105784	0.0868129	1.03215	1.41159	0.158408	0.167818	0.0891822	0.127859	0.99936	0.378378	0.696292	0.131592	0.234524	0.326123	0.673877	0.106844	0.341827	0.141984	0.216049	0.041092	0.506018	0.000318087	0.00639709	0.00871131	0.486059	1.30014e-05	0.000376811	0.000117882	0.00532414	0.000542743	0.0514573	0.00278245	0.0572176	0.0138319	0.0561681	0.598253	0.186252	2.57226	0.923132	9.76386	0.262656	2.37127	0.0413792	0.253915	0.746085	0.0001867	0.00642154	0.000186687	5.37441e-05	0.000776934	9.99136	0.000186697	
0.06	0.154659	0.0321501	0.0143899	0.597872	0.0654226	0.0895297	0.437088	0.131297	0.261512	0.281781	0.213114	0.851701	0.117182	0.00325942	0.00880758	0.105786	0.0868094	1.03214	1.41162	0.158377	0.16781	0.0891896	0.127873	1.00029	0.378429	0.696309	0.131588	0.233566	0.326129	0.673871	0.106846	0.341827	0.141982	0.216046	0.0410943	0.506017	0.000314363	0.00640081	0.00797679	0.486794	1.28041e-05	0.000377008	0.000108022	0.005334	0.000542743	0.0514573	0.00278314	0.0572169	0.0138325	0.0561675	0.59822	0.186252	2.5723	0.923132	9.76383	0.262641	2.3713	0.0413776	0.253915	0.746085	0.000186687	0.00643889	0.000186687	5.37436e-05	0.000778711	9.9903	0.000186693	
0.07	0.15461	0.0321503	0.014389	0.597872	0.0654293	0.0895291	0.437084	0.131295	0.261426	0.281767	0.213114	0.850083	0.117181	0.00325894	0.0088061	0.105787	0.0868047	1.03214	1.41166	0.158339	0.167803	0.0891975	0.127892	1.0013	0.378493	0.696336	0.131583	0.232509	0.326137	0.673863	0.106848	0.341827	0.141981	0.216041	0.041097	0.506017	0.000310614	0.00640456	0.00735628	0.487414	1.26422e-05	0.00037717	9.96852e-05	0.00534234	0.000542742	0.0514573	0.00278392	0.0572161	0.0138333	0.0561667	0.59818	0.186252	2.57234	0.923133	9.76379	0.262623	2.37133	0.0413755	0.253915	0.746085	0.000186668	0.00645622	0.000186686	5.37429e-05	0.000780555	9.98937	0.000186687	
0.08	0.154546	0.0321504	0.0143876	0.597873	0.0654379	0.0895282	0.437078	0.131292	0.26133	0.281749	0.213113	0.848482	0.117179	0.00325844	0.00880427	0.105789	0.0867987	1.03213	1.41171	0.158292	0.167794	0.0892057	0.127917	1.00239	0.378569	0.696373	0.131578	0.231373	0.326148	0.673852	0.106851	0.341827	0.141978	0.216036	0.0411001	0.506016	0.000306858	0.00640832	0.00683211	0.487938	1.25099e-05	0.000377302	9.2637e-05	0.00534939	0.000542741	0.0514573	0.00278478	0.0572152	0.0138341	0.0561659	0.598132	0.186251	2.57238	0.923133	9.76375	0.262603	2.37138	0.0413728	0.253916	0.746084	0.000186644	0.00647355	0.000186686	5.37421e-05	0.000782456	9.98856	0.000186678	
0.09	0.154468	0.0321505	0.0143858	0.597873	0.0654484	0.0895268	0.43707	0.131289	0.261227	0.281727	0.213111	0.846899	0.117177	0.00325793	0.0088021	0.105791	0.0867912	1.03211	1.41176	0.158237	0.167786	0.089214	0.127949	1.00353	0.378658	0.696423	0.131571	0.230173	0.326162	0.673838	0.106854	0.341827	0.141976	0.21603	0.0411037	0.506015	0.00030311	0.00641207	0.00638936	0.488381	1.24026e-05	0.00037741	8.66792e-05	0.00535534	0.000542739	0.0514573	0.00278572	0.0572143	0.013835	0.056165	0.598079	0.18625	2.57244	0.923133	9.76371	0.262579	2.37143	0.0413695	0.253918	0.746082	0.000186611	0.00649085	0.000186686	5.37411e-05	0.000784403	9.98785	0.000186666	
